customer_id,name,gender,age,email,phone,address,city,state,zipcode,registration_date,total_purchases,product_id,Metal_Type,payment_method,payment_amount,discount_applied,tax_amount,total_amount
9463,Anthony Hall,Female,23,meghan66@example.com,(295)290-0893x29490,"89588 Jerome Island
Meltonfort, NE 63818",South Ashleyshire,Oklahoma,84147,7/30/2023,2,50,Platinum,Credit Card,2680.65,171.29,268.06,2777.42
9464,Luke Townsend,Female,57,brodgers@example.com,425.472.5357x51345,"PSC 1106, Box 9260
APO AP 89194",North Laura,Montana,57092,9/14/2020,4,91,Platinum,Debit Card,2966.62,451.43,296.66,2811.85
9465,Mary Brown,Male,69,torreswesley@example.net,(662)562-1478x205,"15666 Michael Freeway
East Shawntown, AK 50509",Fergusonton,Idaho,4175,5/28/2024,2,5,Gold,Creadit Card,1824.17,423.69,182.42,1582.9
9466,Angela Velasquez,Male,33,brendawilliams@example.org,(440)305-9760,"Unit 0097 Box 3114
DPO AE 36484",New Connieville,Texas,42092,3/22/2022,5,29,Silver,Credit Card,626.5,84.51,62.65,604.64
9467,Zachary Anderson,Male,54,alexis46@example.net,698-748-7271x42805,"67112 Palmer Roads Suite 440
New Michaelstad, GA 43381",East Daniel,Wisconsin,10006,7/23/2024,1,89,Bronze,Creadit Card,3184.26,716.83,318.43,2785.86
9468,James Wallace,Female,60,andrew76@example.net,(719)898-6744x1081,"095 Jonathan Dale
Lake Thomasfort, NE 23058",Port Joshuaberg,Tennessee,52531,3/29/2022,4,16,Bronze,Debit Card,4207.47,727.05,420.75,3901.17
9469,Bobby Smith,Male,23,lfields@example.org,001-610-659-9435x46573,"638 Michael Greens
Reedmouth, CA 35579",Laurenberg,Colorado,47549,11/1/2019,1,83,Gold,Debit Card,3513.33,209.55,351.33,3655.11
9470,Adam Romero,Female,40,vbailey@example.com,397.840.9026,"126 Andrew Spur
Rosetown, PR 57840",North Daniel,Texas,96791,6/7/2023,4,50,Platinum,Credit Card,2143.38,390.14,214.34,1967.58
9471,Chelsea Pitts,Male,18,jcollier@example.org,-764,"032 Johnson Path
Acostaborough, NC 39255",Port Craig,Colorado,96647,11/9/2023,4,86,Platinum,Credit Card,4632.07,1093.87,463.21,4001.41
9472,Taylor Cook,Female,27,thomas08@example.org,001-496-791-3568x87199,"8193 Lauren Plain Suite 985
Sotoberg, NH 98560",Karenland,Georgia,13955,10/22/2023,5,7,Gold,PayPal,4048.42,374.11,404.84,4079.15
9473,Amanda Jones,Female,20,ecain@example.com,(540)982-8362x067,"12046 John Drives Suite 639
Lake Savannah, MT 49362",East Elizabethhaven,California,73139,10/18/2019,1,35,Gold,Credit Card,1871.95,150.51,187.2,1908.64
9474,Barbara Navarro,Female,23,ktaylor@example.com,+1-501-997-1341x0490,"978 Webb Mill Apt. 571
Amberfort, DE 12873",North Samuelbury,Idaho,28535,7/24/2021,4,85,Platinum,Creadit Card,2598.72,326.67,259.87,2531.92
9475,Erin Hobbs,Female,20,arnoldkevin@example.org,467.712.2388,"Unit 6904 Box 0637
DPO AP 37444",Sallyborough,Michigan,31834,7/19/2020,2,71,Gold,Debit Card,560.66,51.98,56.07,564.75
9476,Aimee Reynolds,Male,28,econway@example.org,001-231-516-7337x5562,"51326 Hernandez Greens Apt. 346
Tracyland, MI 30171",Wongstad,Louisiana,99914,2/7/2020,2,83,Bronze,PayPal,323.85,32.87,32.39,323.37
9477,Teresa Brock,Male,48,kellywagner@example.org,490.341.5971x203,"8380 John River
West Davidmouth, CT 45190",Port Carrie,Idaho,15739,10/13/2022,5,89,Platinum,PayPal,2058.89,240.31,205.89,2024.47
9478,Carol Simpson,Male,63,steeleannette@example.net,(981)769-0507x88207,"832 Fleming Radial Suite 599
Vargaston, MD 13046",West Yolanda,Tennessee,59542,7/1/2022,1,23,Gold,PayPal,1952.6,441.92,195.26,1705.94
9479,Emily Kelley,Female,31,holly39@example.com,6635432585,"1366 Rebecca Trail Suite 479
Moorestad, LA 74879",Lake Jason,California,21626,7/12/2022,3,89,Platinum,Credit Card,3568.24,594.79,356.82,3330.27
9480,Andrew David,Male,31,jeffrey92@example.net,-1556,"943 Reginald Meadow
Priceton, NH 31416",Shawport,Maryland,19359,4/9/2024,1,60,Platinum,PayPal,4919.36,751.36,491.94,4659.94
9481,Marvin Lambert,Female,29,ryan22@example.org,001-429-695-0906x7148,"USCGC Avery
FPO AP 27534",East Leonardstad,Virginia,51642,9/18/2023,5,43,Silver,Credit Card,3927.94,450.96,392.79,3869.77
9482,Dr. Kendra Watkins MD,Female,62,ohernandez@example.com,(823)814-3128,"24493 Elizabeth Summit
East Diana, WY 68560",North Dustin,Nevada,19706,9/7/2021,4,64,Platinum,Creadit Card,1454.15,171.73,145.42,1427.84
9483,Stacey Maldonado,Male,42,duranfrank@example.com,(212)881-2004,"497 Jose Green Apt. 147
Port Vanessa, NJ 22049",Rebeccaborough,South Dakota,28497,1/31/2023,3,58,Gold,Debit Card,269.18,32.73,26.92,263.37
9484,Gregory Greene,Female,29,morrisonmichael@example.net,3047001152,"11650 John Expressway
Lake Laura, AZ 90978",South Luisside,Iowa,74588,1/20/2024,4,95,Bronze,PayPal,1287.49,193.73,128.75,1222.51
9485,Gerald Lambert,Female,30,nperez@example.org,2148695349,"28138 Smith Burg Suite 143
West Johnmouth, NJ 79831",Millermouth,Maine,44900,4/21/2021,2,39,Platinum,PayPal,1520.15,288.66,152.02,1383.51
9486,Michael Harris,Male,66,bennettronald@example.org,(364)558-5934x884,"117 Jeanette Fords Suite 380
Marthahaven, WV 40683",Smithshire,Arizona,71321,7/28/2021,1,45,Gold,PayPal,411.68,37.35,41.17,415.5
9487,Shelly Moore,Female,57,nicolerobinson@example.net,+1-630-705-8514x73339,"0122 John Way
Richardsonburgh, VA 55006",Bradleytown,Delaware,66238,2/16/2024,4,83,Platinum,Credit Card,2748.6,318.41,274.86,2705.05
9488,Michael Horton,Male,66,patrick04@example.net,(370)743-9463x4348,"95430 Amy Shoal
South William, FM 17617",Lake Russellville,Minnesota,531,11/25/2020,3,41,Platinum,PayPal,4961.61,1240.2,496.16,4217.57
9489,Alexis Gonzalez,Male,59,wrightnicole@example.org,851.666.7332,"6696 Griffin Plains Suite 473
Lake Katrinatown, ME 88439",Millerview,Michigan,28892,11/18/2020,1,51,Platinum,Credit Card,4298.98,314.1,429.9,4414.78
9490,Bradley Carroll,Female,42,kevindominguez@example.org,770.319.2671,"7832 Bethany Wall Apt. 131
Laurenberg, MD 10986",East Stephanie,Kentucky,28478,4/26/2022,2,59,Platinum,PayPal,2901.65,655.68,290.17,2536.14
9491,Ellen Manning,Female,20,grace81@example.org,(565)953-1088,"5872 Nichole Keys Apt. 810
Phillipsbury, WA 70491",Guerreromouth,Rhode Island,86109,4/14/2023,3,59,Silver,PayPal,783.98,65.74,78.4,796.64
9492,Andrew Phillips,Female,23,laurabrown@example.com,(560)782-4287x4650,"3462 Joshua Courts Apt. 452
Robinsonbury, PR 68734",Hamptonburgh,West Virginia,12686,6/9/2022,1,64,Bronze,PayPal,4804.09,1143.47,480.41,4141.03
9493,Ashley Martinez,Female,35,franklinjessica@example.net,6583081438,"9946 Pamela Mountain Apt. 741
Thomasmouth, ND 71334",Paulstad,Wisconsin,47829,3/12/2023,4,81,Platinum,PayPal,2734.68,430.71,273.47,2577.44
9494,Brandon Kirk,Female,40,paul39@example.org,689.220.4369x8853,"52276 Baker Springs Apt. 515
Wallaceburgh, LA 38042",Smithbury,Arkansas,629,10/18/2022,5,22,Platinum,Credit Card,2330.69,358.49,233.07,2205.27
9495,James Le,Male,53,kdavis@example.net,953.757.8564,"438 Patty Glens
West Timothy, NC 22582",Sergiofurt,Georgia,38625,8/17/2022,1,64,Bronze,PayPal,320.4,32.22,32.04,320.22
9496,Kari Turner,Male,26,ucarr@example.org,(840)530-9222x446,"182 Price Viaduct
Jeffreyfort, IN 14506",East Bryan,New York,88092,8/3/2024,4,48,Platinum,Debit Card,2651.93,541.17,265.19,2375.95
9497,Jerome Huffman,Female,51,stephennorman@example.com,325-273-4824,"699 Tyler Drives
Port Kylefurt, CA 89901",West Randall,Ohio,87668,7/4/2024,5,80,Gold,PayPal,4435.17,544.34,443.52,4334.35
4727,Krystal Dixon,Male,59,anthony19@example.org,774.410.0150,"PSC 3215, Box 3238
APO AA 69810",Amandatown,Alaska,31756,5/18/2024,2,80,Silver,PayPal,4042.52,335.25,404.25,4111.52
9499,Anthony Moreno,Female,39,wnguyen@example.net,-10817,"442 Cynthia Skyway
Andersonville, FM 31536",Larsenfurt,Washington,42489,7/27/2023,2,31,Platinum,Credit Card,1597.25,292.48,159.73,1464.5
9500,Jasmine Matthews,Female,56,andersonbenjamin@example.com,405.581.1686x709,"192 Wilson Mountains
Ryanbury, ID 11889",Zhangchester,North Carolina,94193,6/25/2023,2,40,Gold,Debit Card,1260.16,300.26,126.02,1085.92
9501,Amy Lee,Female,26,crystaljohnson@example.org,346-353-1189x6439,"295 Webster Tunnel Suite 941
Thomastown, IA 08444",Hodgebury,Virginia,79976,7/16/2024,5,98,Platinum,Creadit Card,1862.99,153.06,186.3,1896.23
9502,Pam West,Female,38,stephenking@example.net,(813)677-3016,"177 Tom Squares
Morganland, SC 14833",Lake Marc,Virginia,54047,11/11/2019,4,6,Bronze,Debit Card,1949.32,312.74,194.93,1831.51
9503,Shannon Benson,Male,61,harrismelissa@example.com,(532)535-4945,"876 White Port
Lake Michael, IL 38478",Bassmouth,Maine,27434,9/11/2022,2,48,Gold,Credit Card,1940.14,233.33,194.01,1900.82
9504,Erin Weiss,Female,56,dianaarnold@example.org,001-346-402-8312x73895,"36977 West Islands
Lake Kathryn, AK 28352",Lake Keith,Louisiana,87609,5/7/2024,4,13,Platinum,PayPal,4550.01,733.31,455,4271.7
9505,Mrs. Nicole Mendez MD,Female,38,crawfordlisa@example.com,555.268.3148,"849 Wall Estate Apt. 460
New Amanda, MD 95542",East Jennifer,Texas,33872,5/3/2021,4,40,Bronze,Credit Card,3691.47,433.81,369.15,3626.81
9506,Rachel Reyes,Female,63,zgomez@example.org,+1-807-814-0938x6535,"6990 Karla Crossroad
Christophertown, MS 19170",West Tamarashire,South Carolina,61960,4/24/2022,2,36,Platinum,PayPal,761,44.16,76.1,792.94
9507,Kristen Payne,Female,48,jamesandrews@example.org,678-425-9585,"84121 Owens Path Apt. 255
East Apriltown, AZ 41751",Mooreborough,Massachusetts,71858,10/23/2022,2,12,Silver,Credit Card,3214.79,777.57,321.48,2758.7
9508,Frances Austin,Male,21,craighood@example.com,001-875-410-4663x99179,"Unit 1460 Box 2564
DPO AP 92105",West Devin,Maryland,69834,11/21/2019,3,91,Gold,Debit Card,4034.49,896.88,403.45,3541.06
9509,Tracy Ramos,Male,49,jenniferkennedy@example.com,827-776-1739,"0268 Holden Mountains
Nancyton, AL 13114",East Jeremyside,Ohio,13019,3/9/2023,2,10,Gold,Creadit Card,4915.75,1187.15,491.58,4220.18
9510,Teresa Peters,Male,39,justin31@example.net,774-469-3625x82559,"59511 Carmen Unions Suite 768
Danielbury, MA 06654",North Annchester,Indiana,69687,5/5/2024,2,61,Platinum,Creadit Card,1579.68,266.36,157.97,1471.29
9511,Scott Williams,Male,68,joycecarla@example.com,-3971,"574 Alan Mission Suite 004
North Samantha, MN 91670",South Rebeccaberg,Massachusetts,8886,12/27/2023,4,38,Silver,Creadit Card,4289.12,314.58,428.91,4403.45
9512,Diana Mills,Female,59,stacy38@example.net,001-606-480-1657x5187,"56845 Dana Vista Apt. 912
Lake Michael, DC 85780",North Angel,Arizona,54100,4/20/2021,1,22,Gold,Creadit Card,1539.91,341.1,153.99,1352.8
9513,Julia Lucas,Female,64,dbrewer@example.net,+1-902-832-9579x3292,"8763 Kristine Spur Apt. 567
East Thomaschester, AZ 24176",New Gabrielaburgh,Alabama,2415,6/10/2020,1,64,Bronze,Debit Card,3692.96,339.1,369.3,3723.16
9514,Sandra Jackson,Male,20,fgrimes@example.org,001-303-843-4359x44954,"06261 Wright Parks Suite 568
North Marcville, TX 01336",West Richardfort,Iowa,2645,8/12/2021,4,51,Silver,Creadit Card,864.13,204.58,86.41,745.96
9515,Dawn Hogan,Female,59,katherinesellers@example.org,+1-887-696-3064x221,"797 Melanie Inlet Suite 600
Lamhaven, MO 92368",Makaylaberg,New Mexico,33530,9/9/2022,3,91,Bronze,Debit Card,519.11,92.21,51.91,478.81
9516,Amanda Hensley,Male,51,mhuynh@example.org,+1-208-241-9966x092,"8209 Bryant Bypass
West Cheryl, MD 58132",Alexaburgh,Florida,62954,3/29/2020,5,94,Bronze,Debit Card,2789.75,534.59,278.98,2534.14
3445,Courtney Kennedy,Female,50,michaelfitzgerald@example.org,-5711,"0368 Jones Vista Apt. 882
Duranbury, ND 93604",South Brittanybury,Oklahoma,55368,1/21/2021,2,84,Silver,Creadit Card,911.04,224.17,91.1,777.97
9518,Nicholas Hale,Female,52,cward@example.com,863-606-3558,"Unit 5828 Box 3520
DPO AA 93602",Ramirezmouth,Alaska,43291,10/6/2022,3,36,Bronze,PayPal,3171.05,767.08,317.11,2721.08
5436,Philip Smith,Male,52,moorescott@example.net,001-648-698-3337x795,"6376 Kyle Well Suite 854
Port Rebecca, MI 43642",North Melody,Virginia,39067,12/10/2022,3,50,Platinum,PayPal,1753.25,388.38,175.33,1540.2
9520,Paul Flores,Male,62,carolboyd@example.org,+1-362-650-2395x1733,"8983 Christopher Mall
Stewartmouth, NV 72105",Santiagomouth,Alaska,22238,11/8/2022,3,3,Bronze,Creadit Card,4233.15,945.96,423.31,3710.5
9521,Lisa Kent,Male,29,kellycarson@example.com,(754)287-8401x82642,"05834 Hart Square Suite 413
Hopkinsville, GA 65829",Johnsonton,Vermont,40440,8/31/2020,3,73,Silver,Credit Card,3397.63,335.18,339.76,3402.21
9522,Andrew Benton,Female,48,mariereese@example.org,(669)217-6103,"PSC 8560, Box 5245
APO AP 32325",South Brian,Texas,40298,10/14/2022,3,83,Gold,Credit Card,4638.95,548.44,463.89,4554.4
9523,Christopher Smith,Female,47,cochranlori@example.org,001-732-238-6472x5366,"142 Jones Gateway
Ambershire, MP 64695",Thomasside,Rhode Island,90054,10/1/2021,4,89,Silver,Creadit Card,2010.07,338.94,201.01,1872.14
9524,Brandon Obrien,Male,51,amyjohnson@example.org,(761)351-6106x18080,"331 White Haven
West Cindyport, MP 78648",South Julieborough,Mississippi,2596,1/5/2023,2,90,Platinum,Creadit Card,2215.52,348.95,221.55,2088.12
9525,Jimmy Bennett,Female,26,berrykatherine@example.org,299.605.4963,"53131 Jasmin Prairie
East Alisonborough, NE 29010",Port Joshuastad,Arkansas,93142,3/7/2024,5,20,Platinum,PayPal,3409.01,281.19,340.9,3468.72
9526,Brittany Cohen,Female,39,kgallegos@example.net,627-673-3663x040,"3606 Paul Rapid
New Kristina, VA 76517",Leeburgh,West Virginia,37811,3/28/2020,5,69,Silver,Debit Card,1878.44,140.65,187.84,1925.63
9527,Sherry Potts,Male,26,stonenicholas@example.com,(737)903-9177,"190 Lewis Prairie Suite 104
Grossside, ID 96238",East Michael,Rhode Island,99316,10/31/2023,5,51,Silver,PayPal,2357.19,172.6,235.72,2420.31
9528,Robert Jefferson,Female,28,douglas30@example.net,300.474.4753x859,"245 Lindsay Mission
Nicholasbury, CO 95703",Staceystad,Wisconsin,47350,10/31/2022,1,99,Gold,Creadit Card,2024,363.15,202.4,1863.25
9529,Paige Fleming,Male,18,robert93@example.com,698-243-9914x8450,"0738 Robert Shoal
Landrymouth, NC 36976",Michelehaven,Massachusetts,78563,12/28/2022,1,4,Silver,Credit Card,3172.58,540.27,317.26,2949.57
3279,David James,Female,41,cohenomar@example.org,001-536-944-2152x281,"4231 Erickson Ford
Mendozashire, AR 71601",East Shellyside,New York,5105,12/4/2022,1,56,Gold,Credit Card,936.47,88.56,93.65,941.56
9531,Gabriel Mercado,Male,32,eric45@example.org,+1-934-534-7276x8075,"97823 Daniel Walks
Romeroburgh, DE 48313",Port Brianaside,Texas,84305,3/2/2023,2,88,Gold,Credit Card,1349.47,280.11,134.95,1204.31
9532,Mr. Timothy Wilson Jr.,Male,32,sandralee@example.com,603.342.5491,"1238 Peter Stream
Port Anthonyland, KY 50247",Lake Tracy,Oklahoma,91691,12/14/2022,3,81,Platinum,Debit Card,3311.1,337.95,331.11,3304.26
9533,Dustin Lozano,Female,55,gutierrezalexandra@example.com,531-915-9059x672,"008 Marquez Islands Apt. 267
Robertport, CO 83961",Lake Jamieport,Washington,77205,2/4/2023,4,80,Silver,Credit Card,885.13,147.97,88.51,825.67
9534,Alan Collier,Male,26,kimberlydickerson@example.org,592.374.6679x0784,"48548 Perkins Ranch
Laurenton, UT 50429",New Ivan,Missouri,3240,8/2/2021,3,44,Platinum,Debit Card,3207.43,463.9,320.74,3064.27
9535,Michelle Nelson,Male,24,jordancourtney@example.com,893.948.0939x3322,"470 Stephen Field Suite 936
Jaredburgh, NH 15436",Jenniferland,New Mexico,8606,10/16/2019,3,84,Gold,Debit Card,1414.03,216.26,141.4,1339.17
9536,Paul Gonzalez,Female,41,richardsmolly@example.org,(829)282-5891x7946,"926 Dean Landing Suite 565
Parkershire, NM 72172",West Emily,Texas,65586,2/17/2024,4,15,Silver,Debit Card,1733.55,366.37,173.36,1540.54
747,Dr. Melissa Lopez,Male,39,barbara22@example.com,+1-609-857-9284x46448,"31682 Anthony Flats
Brittanyfurt, NE 30680",Lake Josephland,Colorado,78282,3/22/2021,5,28,Platinum,Creadit Card,1990.53,136.03,199.05,2053.55
9538,Jeffrey Powell,Male,69,gaguilar@example.org,+1-479-851-6516x5175,"1218 Robert Road
Lake Kim, PW 74167",South Brian,Illinois,43557,2/8/2020,4,95,Platinum,Debit Card,2079.53,448.8,207.95,1838.68
9539,Mrs. Danielle Carpenter,Male,28,jerrybrooks@example.com,+1-324-969-3634x2145,"5494 Parsons Isle
Jasontown, TX 25554",Joymouth,Illinois,72815,4/10/2021,5,30,Gold,Credit Card,4398.84,607.29,439.88,4231.43
9540,John Diaz,Male,37,bradleyethan@example.net,860-948-4465x25707,"774 Boyd Shoal
North Stephanie, TX 96365",Hillburgh,New Mexico,77918,4/21/2020,4,62,Silver,PayPal,3389.06,385.67,338.91,3342.3
9541,Nathaniel Townsend,Male,18,martinezronald@example.com,906.375.9096,"237 Arnold Estates
West Anthonyfort, MA 62006",Coltonhaven,Louisiana,89630,10/30/2021,3,89,Bronze,PayPal,1455.36,147.79,145.54,1453.11
9542,Ashley Hayes,Female,18,ncox@example.com,001-396-372-8606x64115,"6656 Natalie Garden Suite 254
Erichaven, FL 31627",New Jacquelineside,West Virginia,77682,11/25/2021,4,51,Silver,PayPal,1163.13,203.48,116.31,1075.96
9543,Timothy Pacheco,Male,58,cpham@example.org,(935)878-1652x585,"4462 Amy Mall Apt. 361
Kevinstad, MO 83140",West Jeremyhaven,New York,65380,5/15/2021,2,63,Silver,Creadit Card,4795.73,1058.97,479.57,4216.33
9544,Alexandra Macias,Female,62,wbowen@example.org,5467699815,"22986 Ronald Trafficway
Patriciamouth, NM 05407",Port Brian,Connecticut,64887,4/11/2023,5,27,Silver,PayPal,2688.57,529.41,268.86,2428.02
9545,Tina Spencer,Male,61,duanemoore@example.org,9763907430,"432 Wallace Plains Suite 957
Harveyton, OK 85247",South Jane,Ohio,49678,12/22/2019,4,50,Bronze,Credit Card,1562.91,333.9,156.29,1385.3
9546,Jennifer Barrera,Female,53,qwells@example.org,458-877-7088x3845,"2495 Michael Pike
Kempfort, WV 61718",Amymouth,Mississippi,45122,1/26/2024,5,18,Bronze,Creadit Card,1552.11,252.88,155.21,1454.44
9547,Michelle Reynolds,Male,47,kathleen45@example.net,438-801-0238x542,"18456 Jimenez Streets Apt. 035
Haneyberg, VI 96780",Taylorside,Kansas,27039,7/29/2020,4,48,Platinum,Credit Card,2066.09,372.27,206.61,1900.43
9548,Stacey Ingram,Female,66,diana46@example.com,976.319.2606x0867,"67104 Randall Isle
Port Penny, MH 62521",Chavezland,Kentucky,82385,3/3/2021,1,35,Gold,Credit Card,430.24,41.41,43.02,431.85
9549,Lisa Andersen,Male,57,vbooth@example.net,001-368-849-2752x031,"4767 Santos Alley Suite 642
Port Steven, MI 63091",New George,West Virginia,58491,2/6/2021,5,47,Silver,PayPal,3925.71,386.29,392.57,3931.99
9550,Maria Dillon,Male,69,jillgomez@example.net,8664229636,"323 Allison Plains
Gordonborough, NM 97764",South Davidbury,Texas,47531,2/12/2021,4,5,Platinum,Credit Card,4891.56,507.99,489.16,4872.73
9551,Tyler Charles,Female,35,christopher98@example.net,617-220-8550x841,"395 Adrian Bridge Suite 068
New Tonyaborough, SD 42131",Carlsonville,Arizona,26958,6/17/2020,4,94,Platinum,PayPal,3182.84,179,318.28,3322.12
9190,Matthew Taylor,Male,33,williamsjessica@example.net,001-503-672-0518,"86733 Jacob Rue Apt. 888
Fitzgeraldville, OH 82978",Lake Andrewtown,South Dakota,53240,7/5/2024,1,7,Silver,Creadit Card,2595.33,445.78,259.53,2409.08
9553,Jack Roy,Male,36,awhite@example.net,001-554-530-0474x8231,"5323 Chase Hill
South Alexaberg, NV 27946",Ibarraland,Connecticut,92349,6/22/2023,5,13,Silver,Debit Card,1529.99,206.4,153,1476.59
9554,Jessica Stewart,Female,48,james34@example.org,641.320.1095x73380,"51810 Parks Turnpike
Cardenasville, MI 84080",Port Sean,Montana,1947,7/10/2022,1,99,Silver,Creadit Card,4527.55,684.14,452.76,4296.17
9555,Edward Hunt,Male,55,alan54@example.net,299.475.8363x28178,"447 Amy Ramp
Dianastad, ND 69342",North Sandra,Minnesota,40760,9/14/2022,1,54,Silver,Credit Card,3115.51,694.34,311.55,2732.72
9556,Larry Brock,Female,48,ksmith@example.net,464-967-9195,"03382 Kayla Villages Apt. 860
Meganmouth, WI 16058",Port Codyfurt,Utah,5433,7/13/2024,1,50,Bronze,Creadit Card,2129.13,425.47,212.91,1916.57
9557,Krista Anderson,Female,48,leekyle@example.net,281.509.7216,"485 Deanna Harbor Suite 431
Christinehaven, IL 50564",Port Natalie,North Carolina,49855,7/18/2021,5,84,Bronze,Debit Card,3229.4,498.8,322.94,3053.54
9558,James Hughes,Male,20,ibutler@example.net,+1-964-542-9935x95021,"595 Walters Shoals Apt. 541
Lake Gerald, TN 41221",New Frank,Texas,6685,8/29/2020,4,20,Bronze,Credit Card,3266.73,185.97,326.67,3407.43
6983,Michael Chavez,Female,45,apalmer@example.com,(400)282-1659x0687,"23869 Michele Island Suite 741
East Jonathan, WI 24629",Ronniestad,Idaho,97166,5/13/2020,1,84,Silver,Debit Card,3338.82,523.98,333.88,3148.72
5219,Katherine Jimenez,Male,22,todd20@example.net,(909)385-5194,"834 James Glen
Suttonport, LA 63881",Lake Rachel,Rhode Island,73942,11/21/2020,5,90,Gold,PayPal,3610.72,454.82,361.07,3516.97
9561,Rachel Wilson,Female,32,danielspears@example.com,265-976-8722x48216,"3022 Marshall Harbor Suite 778
Jessemouth, MD 71511",Dustinton,Pennsylvania,66847,2/11/2024,1,52,Bronze,Credit Card,4013.24,813.93,401.32,3600.63
9562,Ricardo Roman,Female,46,egonzales@example.com,833.769.5186x6162,"7202 Jose Street Apt. 679
Matthewsville, ND 35388",Garyland,North Dakota,65275,4/6/2020,5,2,Bronze,Debit Card,3858.23,620.02,385.82,3624.03
